# MIST version number  = 1.0
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit
# 0.2577  5.81867E-03    -0.40     0.00     0.40
# --------------------------------------------------------------------------------------
#     initial_mass   N_pts   N_EEP   N_col   phase        type
# 2.0000000000E+00    1710      10      19     YES    low-mass
# EEPs:        1     202     353     454     605     631     707     808    1409    1710
# --------------------------------------------------------------------------------------
# CCM89 extinction: Av =  0.010
# --------------------------------------------------------------------------------------
#                              1                               2                               3                               4                               5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19
                       star_age                        log_Teff                           log_g                           log_L                          Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
         1.1769563796754894E+009         3.4830001403354727E+000        -3.6832498118137702E-001         3.8007441577915486E+000         6.7159072495996952E-003            1.304447            0.475347            0.972914           -0.548845           -0.254632           -1.090775           -1.408728           -2.035664           -1.929577           -3.911233           -4.310890           -5.049550           -4.682036            5.000000
         1.1769570972692919E+009         3.4884417121978037E+000        -3.0417167188882127E-001         3.7571050817367539E+000         6.7159072495996952E-003            1.170881            0.321052            0.766490           -0.744786           -0.433991           -1.242004           -1.562609           -2.196185           -2.094125           -3.921668           -4.295869           -4.998509           -4.665084            5.000000
         1.1769580112313175E+009         3.4941967938405867E+000        -2.3480562328738297E-001         3.7097256805952377E+000         6.7159072495996952E-003            1.034340            0.162714            0.549293           -0.951121           -0.622096           -1.401742           -1.726357           -2.365768           -2.268437           -3.925429           -4.272927           -4.937817           -4.641329            5.000000
         1.1769591173794410E+009         3.4991906545336677E+000        -1.7401128524186546E-001         3.6681068202427731E+000         6.7159072495996952E-003            0.927967            0.040181            0.375537           -1.112328           -0.769670           -1.526845           -1.855264           -2.495975           -2.402545           -3.918468           -4.244132           -4.877879           -4.611833            5.000000
         1.1769605726376824E+009         3.5032708188552713E+000        -1.2369542284873843E-001         3.6333854317100669E+000         6.7159072495996952E-003            0.852161           -0.044785            0.250602           -1.222859           -0.872187           -1.612678           -1.943958           -2.581574           -2.490830           -3.903245           -4.212460           -4.822341           -4.578931            5.000000
         1.1769614143190687E+009         3.5089368891422952E+000        -5.3231303072136582E-002         3.5853195047703625E+000         6.7159072495996952E-003            0.756201           -0.145492            0.097664           -1.348544           -0.992483           -1.712546           -2.047538           -2.672839           -2.584877           -3.872376           -4.160626           -4.739247           -4.524147            5.000000
         1.1769645508820653E+009         3.5075134398785943E+000        -7.1149518760652522E-002         3.5968454674147194E+000         6.7159072495996952E-003            0.781433           -0.119760            0.136595           -1.316971           -0.961807           -1.686636           -2.020568           -2.649864           -2.561256           -3.879456           -4.172893           -4.759328           -4.537171            5.000000
         1.1769724541746631E+009         3.5031637032333336E+000        -1.2460560382708386E-001         3.6305315174804598E+000         6.7159072495996952E-003            0.863251           -0.033432            0.263014           -1.210861           -0.860364           -1.601243           -1.932443           -2.570192           -2.479384           -3.894354           -4.203981           -4.814466           -4.570485            5.000000
         1.1769759593814294E+009         3.4981292152826331E+000        -1.8568514884389839E-001         3.6698834652125996E+000         6.7159072495996952E-003            0.966458            0.082010            0.428258           -1.062585           -0.722567           -1.484229           -1.811810           -2.452644           -2.358423           -3.903267           -4.233418           -4.873598           -4.601281            5.000000
         1.1769813849253464E+009         3.4927392729219502E+000        -2.5058001701053734E-001         3.7093089534389216E+000         6.7159072495996952E-003            1.097759            0.231856            0.633688           -0.869581           -0.545082           -1.331534           -1.655011           -2.293256           -2.194720           -3.894607           -4.248726           -4.922989           -4.617239            5.000000
         1.1769904026952124E+009         3.4862551864009044E+000        -3.2538444639024949E-001         3.7475849744629794E+000         6.7159072495996952E-003            1.289252            0.448855            0.916276           -0.598713           -0.294922           -1.113730           -1.432970           -2.063840           -1.960063           -3.850918           -4.235296           -4.952301           -4.604977            5.000000
         1.1770038294657385E+009         3.4781477354515546E+000        -4.1505985575386639E-001         3.7776618579128374E+000         6.7159072495996952E-003            1.558730            0.747869            1.287062           -0.247103            0.035540           -0.824478           -1.141396           -1.764460           -1.655722           -3.753658           -4.174479           -4.943368           -4.549078            5.000000
         1.1770175065376353E+009         3.4687710557745159E+000        -5.1915043678397976E-001         3.7930568536257123E+000         6.7159072495996952E-003            1.839882            1.058556            1.655260            0.085769            0.358197           -0.546027           -0.867217           -1.491625           -1.381744           -3.624550           -4.080234           -4.900299           -4.468016            5.000000
         1.1770299120105989E+009         3.4635525373123177E+000        -6.5310676923929989E-001         3.7976925038085891E+000         6.7159072495996952E-003            2.049861            1.270196            1.882478            0.284117            0.557427           -0.379555           -0.708063           -1.335701           -1.227115           -3.523166           -3.999330           -4.849296           -4.399205            5.000000
         1.1770326368685336E+009         3.4751040062331322E+000        -6.5715395203480387E-001         3.7963806667070488E+000         6.7159072495996952E-003            1.782044            0.941530            1.487231           -0.069165            0.212727           -0.680121           -1.001863           -1.623268           -1.513592           -3.690832           -4.130092           -4.925744           -4.512546            6.000000
         1.1770334620533230E+009         3.4856238275796403E+000        -6.3458496465656400E-001         3.7950299109924202E+000         6.7159072495996952E-003            1.412000            0.514018            0.960760           -0.572989           -0.265037           -1.114105           -1.440593           -2.070234           -1.966391           -3.895452           -4.289566           -5.020863           -4.666605            6.000000
         1.1770337948051081E+009         3.4962712224962837E+000        -6.0099318592556505E-001         3.7948403271030271E+000         6.7159072495996952E-003            0.960500            0.002007            0.326219           -1.194909           -0.849332           -1.652042           -1.989603           -2.633534           -2.539201           -4.133404           -4.475444           -5.133543           -4.854625            6.000000
         1.1770340316560419E+009         3.5071310708407264E+000        -5.6421361981803264E-001         3.7948100289235800E+000         6.7159072495996952E-003            0.529526           -0.470940           -0.267363           -1.753936           -1.384257           -2.147173           -2.495577           -3.132907           -3.046250           -4.344810           -4.639539           -5.229270           -5.018900            6.000000
         1.1770342241538143E+009         3.5177554428855284E+000        -5.2719938255644838E-001         3.7948133141375084E+000         6.7159072495996952E-003            0.147369           -0.867445           -0.781395           -2.203657           -1.831828           -2.570131           -2.930840           -3.526359           -3.444265           -4.511856           -4.766726           -5.295816           -5.143827            6.000000
         1.1770343904588306E+009         3.5286088881771183E+000        -4.8842604582528892E-001         3.7947248787364471E+000         6.7159072495996952E-003           -0.220645           -1.234642           -1.267246           -2.606006           -2.244122           -2.965140           -3.339208           -3.873127           -3.794221           -4.658033           -4.876482           -5.347998           -5.250422            6.000000
         1.1770345251415360E+009         3.5391323431846793E+000        -4.5003100207643676E-001         3.7946309828089508E+000         6.7159072495996952E-003           -0.556797           -1.553896           -1.686738           -2.936990           -2.589418           -3.291914           -3.674337           -4.151155           -4.074305           -4.779533           -4.968265           -5.391329           -5.337032            6.000000
         1.1770346439115713E+009         3.5500333052641366E+000        -4.0967256154508092E-001         3.7945856384076544E+000         6.7159072495996952E-003           -0.863398           -1.845506           -2.054165           -3.209014           -2.876209           -3.546582           -3.928250           -4.365184           -4.289474           -4.884104           -5.049649           -5.433506           -5.408850            6.000000
         1.1770347419983571E+009         3.5603376017200938E+000        -3.7089783413737087E-001         3.7943698335449669E+000         6.7159072495996952E-003           -1.122769           -2.080910           -2.345350           -3.390942           -3.077952           -3.716670           -4.087658           -4.492735           -4.416414           -4.960343           -5.110883           -5.467114           -5.457277            6.000000
         1.1770348335174387E+009         3.5717189652711614E+000        -3.2774171111037032E-001         3.7943215215755561E+000         6.7159072495996952E-003           -1.387090           -2.313871           -2.624428           -3.557263           -3.266029           -3.865345           -4.223621           -4.600659           -4.523445           -5.031920           -5.169526           -5.500389           -5.500663            6.000000
         1.1770349032796340E+009         3.5816691954982378E+000        -2.8965820409828880E-001         3.7942501408961342E+000         6.7159072495996952E-003           -1.604597           -2.502950           -2.836434           -3.696225           -3.420805           -3.987580           -4.334997           -4.694319           -4.616957           -5.089553           -5.217023           -5.527728           -5.536139            6.000000
         1.1770349675781324E+009         3.5914577708813340E+000        -2.5187567362162266E-001         3.7940226149603036E+000         6.7159072495996952E-003           -1.803388           -2.671130           -3.010995           -3.814302           -3.553355           -4.087817           -4.423463           -4.771677           -4.694372           -5.138196           -5.257899           -5.552211           -5.565598            6.000000
         1.1770350319930089E+009         3.6032468982378845E+000        -2.0623891932137511E-001         3.7939917264639051E+000         6.7159072495996952E-003           -2.030233           -2.858016           -3.198778           -3.943094           -3.697977           -4.196427           -4.518214           -4.855013           -4.777796           -5.191559           -5.302781           -5.578508           -5.595408            6.000000
         1.1770350768885167E+009         3.6122366358466507E+000        -1.7115142797121835E-001         3.7938202374733221E+000         6.7159072495996952E-003           -2.190725           -2.986739           -3.323537           -4.032144           -3.797150           -4.272039           -4.584361           -4.912662           -4.835485           -5.228876           -5.333901           -5.595761           -5.614244            6.000000
         1.1770351144874299E+009         3.6212661896756329E+000        -1.3629712437833486E-001         3.7942385182236862E+000         6.7159072495996952E-003           -2.346267           -3.108672           -3.436668           -4.115335           -3.889583           -4.342420           -4.645391           -4.966013           -4.888899           -5.264095           -5.362992           -5.611951           -5.630065            6.000000
         1.1770351453501916E+009         3.6337318636759113E+000        -9.5937125448878530E-002         3.8030729165685413E+000         6.7159072495996952E-003           -2.579366           -3.291710           -3.606091           -4.242177           -4.029416           -4.452338           -4.741909           -5.052094           -4.975155           -5.327236           -5.418442           -5.649714           -5.664213            6.000000
         1.1770351641444552E+009         3.6364917495736164E+000        -7.6899731058736390E-002         3.7946857506250242E+000         6.7159072495996952E-003           -2.606713           -3.306570           -3.617424           -4.243441           -4.033705           -4.449759           -4.736133           -5.043979           -4.967042           -5.314342           -5.403878           -5.631449           -5.644922            6.000000
         1.1770352021187305E+009         3.6476792061792436E+000        -3.1846191868234314E-002         3.7936041570154306E+000         6.7159072495996952E-003           -2.780171           -3.433562           -3.730552           -4.321381           -4.122323           -4.514604           -4.789533           -5.088751           -5.012216           -5.342876           -5.426103           -5.639482           -5.648182            6.000000
         1.1770352321120322E+009         3.6569682421665330E+000         5.0440602313203131E-003         3.7932815959354125E+000         6.7159072495996952E-003           -2.914237           -3.530819           -3.816974           -4.380365           -4.189677           -4.564044           -4.829983           -5.122224           -5.046601           -5.364412           -5.443220           -5.645340           -5.648047            6.000000
         1.1770352545522985E+009         3.6670527975826266E+000         4.4617020680694300E-002         3.7936223984444144E+000         6.7159072495996952E-003           -3.061796           -3.636827           -3.910255           -4.441551           -4.260659           -4.614769           -4.870152           -5.154661           -5.080313           -5.384634           -5.459316           -5.649349           -5.646410            6.000000
         1.1770352773668902E+009         3.6754646202929462E+000         7.7140353384525906E-002         3.7943278582850102E+000         6.7159072495996952E-003           -3.181950           -3.722775           -3.984991           -4.489794           -4.317073           -4.654444           -4.900829           -5.178547           -5.105628           -5.398109           -5.468911           -5.651338           -5.645315            6.000000
         1.1770352833899255E+009         3.6855069796070534E+000         9.9785263329593685E-002         3.8117442036193889E+000         6.7159072495996952E-003           -3.358415           -3.860312           -4.109689           -4.584445           -4.421095           -4.739138           -4.975674           -5.244900           -5.174884           -5.449280           -5.515435           -5.691161           -5.683153            6.000000
         1.1770352954503803E+009         3.6856710978858658E+000         1.2038574982767017E-001         3.7915925740739711E+000         6.7159072495996952E-003           -3.312473           -3.812585           -4.061223           -4.534790           -4.371850           -4.689077           -4.925105           -5.194100           -5.124034           -5.397878           -5.464076           -5.639706           -5.631608            6.000000
         1.1770353038177059E+009         3.6899584768001237E+000         1.3490443438643981E-001         3.7940826922054414E+000         6.7159072495996952E-003           -3.373319           -3.856964           -4.099766           -4.560646           -4.401715           -4.710703           -4.942370           -5.207548           -5.138834           -5.405198           -5.469895           -5.641702           -5.632946            6.000000
         1.1770353168280659E+009         3.7022260153850999E+000         1.7214096201744480E-001         3.8057067011034533E+000         6.7159072495996952E-003           -3.552928           -3.989140           -4.212425           -4.637672           -4.490408           -4.775726           -4.991510           -5.244078           -5.177733           -5.431199           -5.493626           -5.653510           -5.641784            6.000000
         1.1770353236123979E+009         3.7030898110859107E+000         1.9037587002799955E-001         3.7908218627145662E+000         6.7159072495996952E-003           -3.526600           -3.958853           -4.180245           -4.602750           -4.456446           -4.739864           -4.954389           -5.206078           -5.139901           -5.391876           -5.454176           -5.613498           -5.601737            6.000000
         1.1770353371721249E+009         3.7126799113240452E+000         2.2654006777453328E-001         3.7928093972734080E+000         6.7159072495996952E-003           -3.644873           -4.038509           -4.242179           -4.637089           -4.500232           -4.764807           -4.967946           -5.210652           -5.147393           -5.380809           -5.440816           -5.594116           -5.582526            6.000000
         1.1770353511069157E+009         3.7235610165668169E+000         2.7023868026492065E-001         3.7924299582838898E+000         6.7159072495996952E-003           -3.771329           -4.123925           -4.309678           -4.674464           -4.547692           -4.791992           -4.982820           -5.214494           -5.153982           -5.371524           -5.427283           -5.571941           -5.560206            6.000000
         1.1770353614629431E+009         3.7341287732450992E+000         3.1216621955738755E-001         3.7926294359080437E+000         6.7159072495996952E-003           -3.898162           -4.212690           -4.383260           -4.719225           -4.601769           -4.827131           -5.007032           -5.228760           -5.172740           -5.370534           -5.423908           -5.559919           -5.547007            6.000000
         1.1770353713586953E+009         3.7445012377051414E+000         3.5360256349304547E-001         3.7925493042012342E+000         6.7159072495996952E-003           -4.007906           -4.288826           -4.444669           -4.754193           -4.645514           -4.853156           -5.021469           -5.231621           -5.177433           -5.365131           -5.413828           -5.541932           -5.529424            6.000000
         1.1770353801708660E+009         3.7556134472866347E+000         3.9782416821194666E-001         3.7926643094437926E+000         6.7159072495996952E-003           -4.107702           -4.357386           -4.497609           -4.781200           -4.681453           -4.871225           -5.028036           -5.224633           -5.175879           -5.344897           -5.392580           -5.515842           -5.505782            6.000000
         1.1770353873298509E+009         3.7664629281238184E+000         4.4074198137141052E-001         3.7930578720326298E+000         6.7159072495996952E-003           -4.201793           -4.422174           -4.547527           -4.805833           -4.714892           -4.887362           -5.030155           -5.215164           -5.172387           -5.323453           -5.370181           -5.489650           -5.482546            6.000000
         1.1770353940255041E+009         3.7769681653126241E+000         4.8384538172354430E-001         3.7918984819040205E+000         6.7159072495996952E-003           -4.284353           -4.477581           -4.588537           -4.822483           -4.740152           -4.895915           -5.027545           -5.198515           -5.160296           -5.295818           -5.341863           -5.458693           -5.454999            6.000000
         1.1770353991329610E+009         3.7872544336055545E+000         5.2506162128420319E-001         3.7917715957809293E+000         6.7159072495996952E-003           -4.358313           -4.525997           -4.622435           -4.833326           -4.759388           -4.899822           -5.021336           -5.179319           -5.145215           -5.266182           -5.312023           -5.427357           -5.427278            6.000000
         1.1770354033731732E+009         3.7976398895853887E+000         5.6723259137686854E-001         3.7910982959307908E+000         6.7159072495996952E-003           -4.428642           -4.570787           -4.652863           -4.840738           -4.775204           -4.900896           -5.009742           -5.156875           -5.126830           -5.233270           -5.278917           -5.392785           -5.396386            6.000000
         1.1770354069387193E+009         3.8080830181338610E+000         6.0862280925035328E-001         3.7914449709123161E+000         6.7159072495996952E-003           -4.506527           -4.621904           -4.688778           -4.852802           -4.795707           -4.905749           -5.002425           -5.137067           -5.111455           -5.202835           -5.248163           -5.360262           -5.367640            6.000000
         1.1770354100157039E+009         3.8189821731795783E+000         6.5256257372313231E-001         3.7910727902014405E+000         6.7159072495996952E-003           -4.567821           -4.660978           -4.715312           -4.856898           -4.808551           -4.904140           -4.989183           -5.112477           -5.090668           -5.166812           -5.211971           -5.322614           -5.333982            6.000000
         1.1770354124934301E+009         3.8303974117614530E+000         6.9801178888697746E-001         3.7912622556888502E+000         6.7159072495996952E-003           -4.621644           -4.695157           -4.738279           -4.859360           -4.818625           -4.900368           -4.973588           -5.085997           -5.067649           -5.128109           -5.173269           -5.282807           -5.298528            6.000000
         1.1770354146710472E+009         3.8445742847012623E+000         7.5526500839050015E-001         3.7906986154712312E+000         6.7159072495996952E-003           -4.685600           -4.735283           -4.765120           -4.860332           -4.829526           -4.893775           -4.952214           -5.050530           -5.036768           -5.077158           -5.122382           -5.230667           -5.252136            6.000000
         1.1770354155169325E+009         3.8491086075526946E+000         7.7308762816527843E-001         3.7910061216127739E+000         6.7159072495996952E-003           -4.700631           -4.744323           -4.770107           -4.860008           -4.830570           -4.891131           -4.945787           -5.040445           -5.027871           -5.063188           -5.107693           -5.214049           -5.236589            6.000000
         1.1770354162884238E+009         3.8533880267159963E+000         7.9061712138038454E-001         3.7905880861962307E+000         6.7159072495996952E-003           -4.710872           -4.749281           -4.772220           -4.856431           -4.829095           -4.886084           -4.937614           -5.029184           -5.017602           -5.048580           -5.092164           -5.196187           -5.219471            6.000000
         1.1770354168819814E+009         3.8574464260124781E+000         8.0706675250632887E-001         3.7903675056045207E+000         6.7159072495996952E-003           -4.720037           -4.753707           -4.774221           -4.852968           -4.827946           -4.881390           -4.929975           -5.018879           -5.008087           -5.034781           -5.077617           -5.179675           -5.203736            6.000000
         1.1770354176268411E+009         3.8646553476256633E+000         8.3594924671084203E-001         3.7903154939011063E+000         6.7159072495996952E-003           -4.737586           -4.762559           -4.778122           -4.847945           -4.826823           -4.873666           -4.916409           -5.001012           -4.991241           -5.009033           -5.051384           -5.151652           -5.177760            6.000000
         1.1770354176462245E+009         3.8648741442049026E+000         8.3683148069676760E-001         3.7903083167225704E+000         6.7159072495996952E-003           -4.738135           -4.762819           -4.778221           -4.847777           -4.826766           -4.873411           -4.915967           -5.000446           -4.990700           -5.008204           -5.050552           -5.150792           -5.176973            6.000000
         1.1770354176656082E+009         3.8650929407841419E+000         8.3771371468269307E-001         3.7903011395440345E+000         6.7159072495996952E-003           -4.738680           -4.763076           -4.778318           -4.847607           -4.826707           -4.873155           -4.915524           -4.999880           -4.990158           -5.007371           -5.049718           -5.149931           -5.176186            6.000000
         1.1770354210435550E+009         3.9032676565747026E+000         9.9168347822812564E-001         3.7890072160233714E+000         6.7159072495996952E-003           -4.719041           -4.725091           -4.733118           -4.782108           -4.771114           -4.798455           -4.823307           -4.908408           -4.891958           -4.867887           -4.904119           -4.986382           -5.013649            6.000000
         1.1770354229538298E+009         3.9354487373303302E+000         1.1210703838338099E+000         3.7883379199768030E+000         6.7159072495996952E-003           -4.683811           -4.668841           -4.659549           -4.686391           -4.684799           -4.698430           -4.710140           -4.791179           -4.772218           -4.729303           -4.756928           -4.817455           -4.843976            6.000000
         1.1770354246475506E+009         3.9546785940300135E+000         1.1986075340746469E+000         3.7877095281462334E+000         6.7159072495996952E-003           -4.602127           -4.583259           -4.570623           -4.603252           -4.601095           -4.616424           -4.629177           -4.724820           -4.694897           -4.645782           -4.666217           -4.708236           -4.727034            6.000000
         1.1770354253010144E+009         3.9608674085231943E+000         1.2239319308046022E+000         3.7871370152591872E+000         6.7159072495996952E-003           -4.606033           -4.580840           -4.563225           -4.586442           -4.587816           -4.597171           -4.604025           -4.689370           -4.664608           -4.611319           -4.631043           -4.671501           -4.693435            6.000000
         1.1770354258837225E+009         3.9656070986186851E+000         1.2433358893721436E+000         3.7866889994461945E+000         6.7159072495996952E-003           -4.608676           -4.578887           -4.557076           -4.573069           -4.577102           -4.581969           -4.584390           -4.662157           -4.641159           -4.584655           -4.603912           -4.643324           -4.667637            6.000000
         1.1770354269973521E+009         3.9862281642119517E+000         1.3259633503027604E+000         3.7865426248593943E+000         6.7159072495996952E-003           -4.529417           -4.494256           -4.467316           -4.481899           -4.487621           -4.490842           -4.491434           -4.579155           -4.549402           -4.485708           -4.499522           -4.524339           -4.543844            6.000000
         1.1770354270435405E+009         3.9871796484720292E+000         1.3297694914745963E+000         3.7865423024803881E+000         6.7159072495996952E-003           -4.525536           -4.490149           -4.463021           -4.477563           -4.483352           -4.486511           -4.487033           -4.575189           -4.545046           -4.481074           -4.494633           -4.518768           -4.538044            6.000000
         1.1770354270897291E+009         3.9881311327321072E+000         1.3335756326464328E+000         3.7865419801013815E+000         6.7159072495996952E-003           -4.521646           -4.486034           -4.458717           -4.473217           -4.479074           -4.482170           -4.482622           -4.571208           -4.540678           -4.476429           -4.489735           -4.513190           -4.532240            6.000000
         1.1770354271359177E+009         3.9890826169921851E+000         1.3373817738182689E+000         3.7865416577223754E+000         6.7159072495996952E-003           -4.517749           -4.481913           -4.454409           -4.468865           -4.474789           -4.477821           -4.478201           -4.567211           -4.536299           -4.471776           -4.484829           -4.507607           -4.526432            6.000000
         1.1770354271821063E+009         3.9900341012522622E+000         1.3411879149901054E+000         3.7865413353433688E+000         6.7159072495996952E-003           -4.513844           -4.477783           -4.450092           -4.464503           -4.470495           -4.473463           -4.473770           -4.563198           -4.531907           -4.467112           -4.479913           -4.502016           -4.520617            6.000000
         1.1770354272282948E+009         3.9909855855123402E+000         1.3449940561619418E+000         3.7865410129643626E+000         6.7159072495996952E-003           -4.509927           -4.473644           -4.445766           -4.460132           -4.466190           -4.469094           -4.469328           -4.559168           -4.527503           -4.462440           -4.474990           -4.496418           -4.514795            6.000000
         1.1770354272744834E+009         3.9919370697724177E+000         1.3488001973337780E+000         3.7865406905853565E+000         6.7159072495996952E-003           -4.506001           -4.469495           -4.441433           -4.455750           -4.461876           -4.464715           -4.464877           -4.555123           -4.523086           -4.457759           -4.470057           -4.490811           -4.508966            6.000000
         1.1770354273206720E+009         3.9928885540324957E+000         1.3526063385056144E+000         3.7865403682063503E+000         6.7159072495996952E-003           -4.502065           -4.465339           -4.437092           -4.451362           -4.457554           -4.460327           -4.460416           -4.551063           -4.518658           -4.453070           -4.465118           -4.485199           -4.503133            6.000000
         1.1770354273668609E+009         3.9938400382925736E+000         1.3564124796774506E+000         3.7865400458273446E+000         6.7159072495996952E-003           -4.498119           -4.461174           -4.432743           -4.446962           -4.453222           -4.455930           -4.455945           -4.546987           -4.514218           -4.448372           -4.460170           -4.479579           -4.497293            6.000000
         1.1770354274130492E+009         3.9947915225526511E+000         1.3602186208492868E+000         3.7865397234483376E+000         6.7159072495996952E-003           -4.494164           -4.456999           -4.428385           -4.442554           -4.448880           -4.451521           -4.451463           -4.542895           -4.509765           -4.443663           -4.455212           -4.473952           -4.491446            6.000000
         1.1770354274592381E+009         3.9957430068127291E+000         1.3640247620211237E+000         3.7865394010693318E+000         6.7159072495996952E-003           -4.490198           -4.452816           -4.424018           -4.438135           -4.444529           -4.447103           -4.446971           -4.538788           -4.505300           -4.438944           -4.450244           -4.468318           -4.485594            6.000000
         1.1770354275054264E+009         3.9966944910728066E+000         1.3678309031929599E+000         3.7865390786903252E+000         6.7159072495996952E-003           -4.486224           -4.448624           -4.419643           -4.433707           -4.440168           -4.442675           -4.442468           -4.534667           -4.500823           -4.434215           -4.445268           -4.462678           -4.479737            6.000000
         1.1770354275516150E+009         3.9976459753328841E+000         1.3716370443647965E+000         3.7865387563113195E+000         6.7159072495996952E-003           -4.482240           -4.444423           -4.415261           -4.429269           -4.435798           -4.438237           -4.437954           -4.530530           -4.496334           -4.429474           -4.440282           -4.457032           -4.473876            6.000000
         1.1770354275978036E+009         3.9985974595929621E+000         1.3754431855366320E+000         3.7865384339323134E+000         6.7159072495996952E-003           -4.478250           -4.440215           -4.410871           -4.424824           -4.431420           -4.433790           -4.433432           -4.526381           -4.491834           -4.424724           -4.435288           -4.451382           -4.468012            6.000000
         1.1770354276439922E+009         3.9995489438530401E+000         1.3792493267084684E+000         3.7865381115533063E+000         6.7159072495996952E-003           -4.474249           -4.435998           -4.406472           -4.420368           -4.427032           -4.429332           -4.428897           -4.522216           -4.487322           -4.419961           -4.430283           -4.445725           -4.462143            6.000000
         1.1770354276901808E+009         4.0005004281131171E+000         1.3830554678803053E+000         3.7865377891743006E+000         6.7159072495996952E-003           -4.470243           -4.431774           -4.402067           -4.415905           -4.422637           -4.424867           -4.424354           -4.518038           -4.482800           -4.415189           -4.425270           -4.440065           -4.456274            6.000000
         1.1770354277363694E+009         4.0014519123731951E+000         1.3868616090521417E+000         3.7865374667952945E+000         6.7159072495996952E-003           -4.466224           -4.427539           -4.397651           -4.411428           -4.418229           -4.420388           -4.419797           -4.513842           -4.478261           -4.410402           -4.420245           -4.434397           -4.450397            6.000000
         1.1770354277825580E+009         4.0024033966332730E+000         1.3906677502239777E+000         3.7865371444162883E+000         6.7159072495996952E-003           -4.462198           -4.423297           -4.393229           -4.406945           -4.413815           -4.415902           -4.415232           -4.509631           -4.473713           -4.405608           -4.415214           -4.428726           -4.444520            6.000000
         1.1770354278287468E+009         4.0033548808933501E+000         1.3944738913958141E+000         3.7865368220372817E+000         6.7159072495996952E-003           -4.458161           -4.419045           -4.388797           -4.402450           -4.409388           -4.411403           -4.410653           -4.505401           -4.469149           -4.400800           -4.410171           -4.423048           -4.438637            6.000000
         1.1770354278749354E+009         4.0043063651534272E+000         1.3982800325676505E+000         3.7865364996582755E+000         6.7159072495996952E-003           -4.454117           -4.414786           -4.384360           -4.397948           -4.404955           -4.406897           -4.406066           -4.501157           -4.464575           -4.395984           -4.405121           -4.417367           -4.432755            6.000000
         1.1770354279211240E+009         4.0052578494135060E+000         1.4020861737394874E+000         3.7865361772792694E+000         6.7159072495996952E-003           -4.450062           -4.410518           -4.379913           -4.393435           -4.400511           -4.402379           -4.401467           -4.496896           -4.459988           -4.391156           -4.400061           -4.411679           -4.426866            6.000000
         1.1770354279673126E+009         4.0062093336735831E+000         1.4058923149113234E+000         3.7865358549002632E+000         6.7159072495996952E-003           -4.445999           -4.406241           -4.375458           -4.388913           -4.396058           -4.397851           -4.396858           -4.492619           -4.455388           -4.386318           -4.394993           -4.405987           -4.420975            6.000000
         1.1770354280135009E+009         4.0071608179336611E+000         1.4096984560831594E+000         3.7865355325212571E+000         6.7159072495996952E-003           -4.441928           -4.401958           -4.370997           -4.384384           -4.391597           -4.393315           -4.392240           -4.488328           -4.450777           -4.381471           -4.389917           -4.400291           -4.415082            6.000000
         1.1770354347438180E+009         4.1421657668947756E+000         1.9499501746150578E+000         3.7862856897007680E+000         6.7159072495996952E-003           -3.785931           -3.718348           -3.666046           -3.662998           -3.681042           -3.668574           -3.652371           -3.771106           -3.704416           -3.605070           -3.590450           -3.536016           -3.532219            6.000000
         1.1770354354842753E+009         4.1492805486214657E+000         1.9783612274006579E+000         3.7863327671788012E+000         6.7159072495996952E-003           -3.753334           -3.683631           -3.629316           -3.623748           -3.642943           -3.628708           -3.610636           -3.727869           -3.661443           -3.559807           -3.544432           -3.487870           -3.484079            6.000000
         1.1770354398901467E+009         4.2370170622381718E+000         2.3290701816922770E+000         3.7865600075524988E+000         6.7159072495996952E-003           -3.338724           -3.246800           -3.172994           -3.143277           -3.173993           -3.142354           -3.105548           -3.211874           -3.144057           -3.017430           -2.993877           -2.913300           -2.908345            6.000000
         1.1770354411041691E+009         4.2481876177829356E+000         2.3737864724676214E+000         3.7865244281250696E+000         6.7159072495996952E-003           -3.282038           -3.188250           -3.113452           -3.082281           -3.113759           -3.081025           -3.043004           -3.150017           -3.080748           -2.951814           -2.927126           -2.843083           -2.837349            6.000000
         1.1770354423454380E+009         4.2587249860458947E+000         2.4158664856757084E+000         3.7865924240454447E+000         6.7159072495996952E-003           -3.228896           -3.133498           -3.058051           -3.025740           -3.057803           -3.024267           -2.985348           -3.093328           -3.022571           -2.891715           -2.865969           -2.778664           -2.772108            6.000000
         1.1770354438262053E+009         4.2705012471109765E+000         2.4629313015739442E+000         3.7866309858003522E+000         6.7159072495996952E-003           -3.169688           -3.072855           -2.997435           -2.964583           -2.996945           -2.963115           -2.923851           -3.034059           -2.961005           -2.828529           -2.801580           -2.710498           -2.702764            6.000000
