# MIST version number  = 1.0
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit
# 0.2577  5.81867E-03    -0.40     0.00     0.40
# --------------------------------------------------------------------------------------
#     initial_mass   N_pts   N_EEP   N_col   phase        type
# 1.5000000000E+00    1710      10      19     YES    low-mass
# EEPs:        1     202     353     454     605     631     707     808    1409    1710
# --------------------------------------------------------------------------------------
# CCM89 extinction: Av =  0.010
# --------------------------------------------------------------------------------------
#                              1                               2                               3                               4                               5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19
#                       star_age                        log_Teff                           log_g                           log_L                          Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
         2.2714975087572184E+009         5.0876655895998137E+000         6.9901108828371239E+000         2.5138344487510862E+000         5.7896864600479603E-003            4.977872            5.147280            5.273418            5.381026            5.315146            5.391040            5.480216            5.373149            5.468154            5.669105            5.716097            5.871618            5.886251            6.000000
         2.2714976073640690E+009         5.0816802792684612E+000         7.0057821590430667E+000         2.4742219311539375E+000         5.7896948419511318E-003            5.034191            5.203423            5.329393            5.436816            5.371029            5.446802            5.535828            5.428677            5.523679            5.724442            5.771391            5.926774            5.941410            6.000000
         2.2714977351262684E+009         5.0756699785602217E+000         7.0208811107880962E+000         2.4350817764995769E+000         5.7897088117897511E-003            5.089183            5.258234            5.384034            5.491269            5.425576            5.501225            5.590099            5.482862            5.577860            5.778431            5.825338            5.980579            5.995217            6.000000
         2.2714979057485418E+009         5.0698738126969669E+000         7.0351037188661394E+000         2.3976745048765604E+000         5.7897279039025307E-003            5.141401            5.310274            5.435908            5.542959            5.477359            5.552887            5.641611            5.534291            5.629285            5.829668            5.876534            6.031637            6.046277            6.000000
         2.2714981040858803E+009         5.0660719232609503E+000         7.0446808339744162E+000         2.3728898319266287E+000         5.7897474616765976E-003            5.176288            5.345043            5.470568            5.577496            5.511957            5.587406            5.676030            5.568655            5.663647            5.863905            5.910743            6.065754            6.080396            6.000000
         2.2714985783080020E+009         5.0600890390086217E+000         7.0601376764861046E+000         2.3335014521947715E+000         5.7897940278053284E-003            5.232177            5.400745            5.526094            5.632827            5.567387            5.642708            5.731175            5.623711            5.718699            5.918760            5.965553            6.120418            6.135063            6.000000
         2.2714993532853861E+009         5.0551309410301641E+000         7.0743398826381103E+000         2.2994668538187049E+000         5.7898685336112976E-003            5.282001            5.450412            5.575613            5.682183            5.616824            5.692039            5.780372            5.672833            5.767820            5.967713            6.014470            6.169212            6.183859            6.000000
         2.2715012075786715E+009         5.0499688518827526E+000         7.0926632914914496E+000         2.2604950877127550E+000         5.7900231331586838E-003            5.342741            5.510986            5.636032            5.742429            5.677157            5.752258            5.840453            5.732835            5.827818            6.027537            6.074254            6.228867            6.243516            6.000000
         2.2715028785730138E+009         5.0456226736964922E+000         7.1073557736018005E+000         2.2284178923163043E+000         5.7901116088032722E-003            5.392067            5.560172            5.685085            5.791335            5.726137            5.801141            5.889216            5.781532            5.876513            6.076082            6.122766            6.277269            6.291920            6.000000
         2.2715052862200699E+009         5.0409388853415313E+000         7.1239589040821620E+000         2.1930796077079049E+000         5.7902028784155846E-003            5.447167            5.615118            5.739886            5.845976            5.780859            5.855757            5.943703            5.835946            5.930923            6.130330            6.176976            6.331360            6.346013            6.000000
         2.2715084304312854E+009         5.0357840264994937E+000         7.1419988934470497E+000         2.1544201821522533E+000         5.7902936823666096E-003            5.507255            5.675033            5.799641            5.905552            5.840524            5.915306            6.003107            5.895269            5.990243            6.189467            6.236074            6.390324            6.404979            6.000000
         2.2715102911391497E+009         5.0319590498518547E+000         7.1541631186164647E+000         2.1269560499420952E+000         5.7903518900275230E-003            5.548799            5.716448            5.840935            5.946712            5.881752            5.956446            6.044138            5.936240            6.031211            6.230299            6.276875            6.431025            6.445682            6.000000
         2.2715141391705551E+009         5.0255987067510262E+000         7.1749740574144196E+000         2.0807037378945243E+000         5.7904734276235104E-003            5.619371            5.786804            5.911088            6.016639            5.951792            6.026338            6.113848            6.005847            6.100815            6.299674            6.346199            6.500180            6.514840            6.000000
         2.2715185719867077E+009         5.0199727095287727E+000         7.1934968815643163E+000         2.0396769239946351E+000         5.7905726134777069E-003            5.682119            5.849357            5.973459            6.078808            6.014062            6.088475            6.175822            6.067729            6.162694            6.361347            6.407825            6.561655            6.576319            6.000000
         2.2715211418432589E+009         5.0169810801109982E+000         7.2031868649097479E+000         2.0180204225176750E+000         5.7906084693968296E-003            5.715098            5.882231            6.006235            6.111475            6.046784            6.121125            6.208385            6.100243            6.195205            6.393748            6.440202            6.593950            6.608615            6.000000
         2.2715266616731119E+009         5.0110699477200296E+000         7.2219280619426982E+000         1.9756346950139489E+000         5.7906666770577431E-003            5.779275            5.946199            6.070008            6.175031            6.110448            6.184647            6.271730            6.163490            6.258449            6.456770            6.503175            6.656761            6.671430            6.000000
         2.2715316733486772E+009         5.0060815822709115E+000         7.2373839269877074E+000         1.9402253674211130E+000         5.7906941510736942E-003            5.832568            5.999312            6.122953            6.227790            6.163301            6.237378            6.324311            6.215986            6.310941            6.509074            6.555437            6.708884            6.723555            6.000000
         2.2715368132612958E+009         5.0018589476549344E+000         7.2499270377028191E+000         1.9107917175577267E+000         5.7907025329768658E-003            5.876349            6.042939            6.166437            6.271114            6.206705            6.280677            6.367482            6.259084            6.354037            6.552007            6.598334            6.751662            6.766335            6.000000
         2.2715450499572983E+009         4.9954479525014541E+000         7.2686401561046381E+000         1.8664346175396473E+000         5.7907081209123135E-003            5.942036            6.108390            6.231667            6.336099            6.271813            6.345623            6.432230            6.323721            6.418669            6.616391            6.662662            6.815807            6.830483            6.000000
         2.2715519355264392E+009         4.9904334318608159E+000         7.2830026169770896E+000         1.8320140733370756E+000         5.7907165028154850E-003            5.992752            6.158918            6.282020            6.386258            6.322069            6.395752            6.482202            6.373605            6.468549            6.666074            6.712300            6.865301            6.879980            6.000000
         2.2715591792271771E+009         4.9858872979759976E+000         7.2954749984343898E+000         1.8013571556243839E+000         5.7907165028154850E-003            6.037388            6.203382            6.326324            6.430383            6.366284            6.439850            6.526155            6.417478            6.512419            6.709763            6.755949            6.908816            6.923498            6.000000
         2.2715675406253161E+009         4.9808236871202327E+000         7.3093123128217092E+000         1.7672653970370438E+000         5.7907192967832088E-003            6.086986            6.252787            6.375548            6.479406            6.415408            6.488842            6.574985            6.466217            6.561155            6.758294            6.804434            6.957153            6.971837            6.000000
         2.2715757463759317E+009         4.9764414842638072E+000         7.3207782207380463E+000         1.7382706770186369E+000         5.7907220907509327E-003            6.128664            6.294296            6.416898            6.520581            6.456671            6.529989            6.615990            6.507142            6.602077            6.799038            6.845139            6.997726            7.012412            6.000000
         2.2715892561784840E+009         4.9697290882021496E+000         7.3381917796740179E+000         1.6940075328107800E+000         5.7907220907509327E-003            6.192173            6.357541            6.479897            6.583307            6.519533            6.592673            6.678453            6.569481            6.664411            6.861095            6.907134            7.059517            7.074207            6.000000
         2.2716000318953319E+009         4.9647381314385441E+000         7.3509174807007263E+000         1.6613180039817106E+000         5.7907220907509327E-003            6.238877            6.404046            6.526217            6.629420            6.565750            6.638754            6.724368            6.615303            6.710229            6.906703            6.952696            7.104926            7.119618            6.000000
         2.2716112833651457E+009         4.9600347646458474E+000         7.3624197442265391E+000         1.6310022725909279E+000         5.7907220907509327E-003            6.281690            6.446669            6.568663            6.671669            6.608098            6.680973            6.766428            6.657274            6.752196            6.948471            6.994419            7.146502            7.161197            6.000000
         2.2716246152822189E+009         4.9547501674045034E+000         7.3753924431638023E+000         1.5968911839105009E+000         5.7907244190573692E-003            6.329951            6.494713            6.616505            6.719287            6.655828            6.728556            6.813830            6.704574            6.799492            6.995540            7.041437            7.193354            7.208052            6.000000
         2.2716435195344772E+009         4.9478912250002489E+000         7.3916091909471238E+000         1.5532386655308004E+000         5.7907272130250931E-003            6.391090            6.555568            6.677094            6.779580            6.716269            6.788802            6.873838            6.764449            6.859362            7.055110            7.100940            7.252637            7.267340            6.000000
         2.2716536747921948E+009         4.9444396039598084E+000         7.3995882322349118E+000         1.5314531395998237E+000         5.7907272130250931E-003            6.421422            6.585753            6.707143            6.809480            6.746243            6.818679            6.903593            6.794136            6.889046            7.084642            7.130438            7.282023            7.296728            6.000000
         2.2716755088895559E+009         4.9374944388195843E+000         7.4152516961530148E+000         1.4880090141780182E+000         5.7907272130250931E-003            6.481518            6.645554            6.766668            6.868698            6.805615            6.877850            6.962516            6.852921            6.947825            7.143111            7.188838            7.340196            7.354903            6.000000
         2.2716927183132739E+009         4.9324184819181323E+000         7.4263033881802478E+000         1.4566534938828701E+000         5.7907300069928169E-003            6.524487            6.688303            6.809213            6.911016            6.848047            6.920131            7.004615            6.894917            6.989817            7.184873            7.230548            7.381737            7.396448            6.000000
         2.2717130721608415E+009         4.9266915301982692E+000         7.4387490734157691E+000         1.4213000010279779E+000         5.7907300069928169E-003            6.572948            6.736513            6.857189            6.958732            6.895894            6.967807            7.052081            6.942266            7.037161            7.231955            7.277571            7.428567            7.443282            6.000000
         2.2717360480695524E+009         4.9206335719175787E+000         7.4515506951159285E+000         1.3842665454504794E+000         5.7907300069928169E-003            6.623350            6.786646            6.907071            7.008334            6.945635            7.017365            7.101415            6.991473            7.086363            7.280875            7.326428            7.477217            7.491936            6.000000
         2.2717564057069263E+009         4.9155440248538786E+000         7.4618385312910913E+000         1.3536205204231255E+000         5.7907355949282646E-003            6.664562            6.827629            6.947839            7.048864            6.986284            7.057858            7.141716            7.031667            7.126553            7.320824            7.366323            7.516935            7.531658            6.000000
         2.2717813635427485E+009         4.9096157272663685E+000         7.4736994860071135E+000         1.3180463746756099E+000         5.7907355949282646E-003            6.712308            6.875103            6.995060            7.095803            7.033365            7.104753            7.188385            7.078209            7.173090            7.367075            7.412512            7.562915            7.577641            6.000000
         2.2718058476897016E+009         4.9041066572707557E+000         7.4843036150036895E+000         1.2854059650954137E+000         5.7907355949282646E-003            6.755683            6.918220            7.037938            7.138416            7.076110            7.147325            7.230742            7.120446            7.215322            7.409039            7.454415            7.604623            7.619352            6.000000
         2.2718297964080958E+009         4.8989514735124846E+000         7.4939470454393948E+000         1.2551417990909495E+000         5.7907355949282646E-003            6.795611            6.957904            7.077396            7.177621            7.115441            7.186490            7.269705            7.159296            7.254167            7.447629            7.492948            7.642969            7.657702            6.000000
         2.2718577041365099E+009         4.8930948836733918E+000         7.5047285541408009E+000         1.2209339304438980E+000         5.7907355949282646E-003            6.840576            7.002589            7.121820            7.221756            7.159720            7.230578            7.313560            7.203020            7.297886            7.491055            7.536309            7.686115            7.700852            6.000000
         2.2718974142268171E+009         4.8852665339411203E+000         7.5186383670867798E+000         1.1757107178221844E+000         5.7907355949282646E-003            6.899492            7.061123            7.180001            7.279542            7.217704            7.288302            7.370968            7.260251            7.355109            7.547881            7.593046            7.742561            7.757303            6.000000
         2.2719184166489854E+009         4.8813079676823010E+000         7.5254799538061299E+000         1.1530348657067191E+000         5.7907355949282646E-003            6.928839            7.090275            7.208971            7.308311            7.246573            7.317039            7.399542            7.288733            7.383589            7.576157            7.621275            7.770641            7.785387            6.000000
         2.2719515725308337E+009         4.8751880222696791E+000         7.5357633697897803E+000         1.1182716675421354E+000         5.7907355949282646E-003            6.973514            7.134644            7.253055            7.352078            7.290499            7.360757            7.443006            7.332055            7.426905            7.619153            7.664201            7.813333            7.828083            6.000000
         2.2719829050890641E+009         4.8696854850909919E+000         7.5446714822721610E+000         1.0873534058944538E+000         5.7907355949282646E-003            7.012889            7.173739            7.291892            7.390626            7.329191            7.399259            7.481277            7.370195            7.465040            7.656998            7.701980            7.850899            7.865653            6.000000
         2.2720168400847449E+009         4.8640093276382190E+000         7.5536644551106349E+000         1.0556558027967313E+000         5.7907355949282646E-003            7.053061            7.213619            7.331500            7.429933            7.368648            7.438518            7.520293            7.409076            7.503915            7.695568            7.740482            7.889178            7.903936            6.000000
         2.2720568446485324E+009         4.8574718810681903E+000         7.5638452295375869E+000         1.0193252415904845E+000         5.7907355949282646E-003            7.098955            7.259169            7.376733            7.474812            7.413704            7.483340            7.564831            7.453455            7.548288            7.739584            7.784419            7.932854            7.947617            6.000000
         2.2720964057438450E+009         4.8512185853590788E+000         7.5732187542339897E+000         9.8493853361095840E-001         5.7907355949282646E-003            7.142010            7.301890            7.419145            7.516879            7.455943            7.525352            7.606567            7.495036            7.589863            7.780811            7.825568            7.973750            7.988518            6.000000
         2.2721347713852644E+009         4.8454248063906133E+000         7.5815882215010282E+000         9.5339395007941874E-001         5.7907355949282646E-003            7.181173            7.340738            7.457701            7.555110            7.494336            7.563532            7.644486            7.532809            7.627631            7.818251            7.862936            8.010878            8.025650            6.000000
         2.2721632400512009E+009         4.8412232068222512E+000         7.5875327446285761E+000         9.3064302840551649E-001         5.7907355949282646E-003            7.208856            7.368213            7.484968            7.582135            7.521480            7.590504            7.671247            7.559150            7.654133            7.844618            7.889236            8.036973            8.051730            6.000000
         2.2722205938486671E+009         4.8330081074704152E+000         7.5987338843713212E+000         8.8658149075476622E-001         5.7907355949282646E-003            7.259546            7.418627            7.535020            7.631681            7.571248            7.639857            7.720063            7.605403            7.701620            7.892426            7.936851            8.084015            8.098643            6.000000
         2.2722499495387535E+009         4.8289278798186270E+000         7.6041363711279013E+000         8.6485809315473772E-001         5.7907355949282646E-003            7.283532            7.442518            7.558751            7.655147            7.594821            7.663194            7.743093            7.626566            7.723704            7.914873            7.959180            8.106001            8.120531            6.000000
         2.2723152028787379E+009         4.8202060189756857E+000         7.6153715848451782E+000         8.1873543558242001E-001         5.7907355949282646E-003            7.333365            7.492189            7.608109            7.703913            7.643813            7.711645            7.790854            7.669779            7.769156            7.961310            8.005346            8.151375            8.165663            6.000000
         2.2723490952998562E+009         4.8158390064042189E+000         7.6207988335613956E+000         7.9584013635274298E-001         5.7907355949282646E-003            7.357947            7.516684            7.632452            7.727950            7.667965            7.735522            7.814388            7.691079            7.791545            7.984185            8.028087            8.173722            8.187889            6.000000
         2.2724015650694833E+009         4.8091663953103438E+000         7.6288755864572062E+000         7.6107293874988891E-001         5.7907355949282646E-003            7.395829            7.554384            7.669908            7.764939            7.705133            7.772290            7.850668            7.724494            7.826325            8.019523            8.063241            8.208323            8.222338            6.000000
         2.2724524612286501E+009         4.8029843419332403E+000         7.6361033335923629E+000         7.2911697781584339E-001         5.7907355949282646E-003            7.431865            7.590159            7.705423            7.800030            7.740400            7.807227            7.885220            7.757459            7.859991            8.053333            8.096920            8.241589            8.255524            6.000000
         2.2725080518553934E+009         4.7965185483487378E+000         7.6434266101314030E+000         6.9593052665061228E-001         5.7907355949282646E-003            7.471345            7.629232            7.744155            7.838343            7.778912            7.845469            7.923156            7.795386            7.897792            8.090700            8.134205            8.278593            8.292541            6.000000
         2.2725654511699138E+009         4.7899236878395914E+000         7.6507485583450165E+000         6.6222913611756407E-001         5.7907355949282646E-003            7.514554            7.671833            7.786302            7.880102            7.820898            7.887287            7.964801            7.839349            7.940428            8.132051            8.175552            8.319869            8.333967            6.000000
         2.2726040904359169E+009         4.7856270044947102E+000         7.6553689924297919E+000         6.4042196847848365E-001         5.7907355949282646E-003            7.544521            7.701274            7.815369            7.908948            7.849909            7.916264            7.993754            7.871370            7.970788            8.161004            8.204556            8.348969            8.363257            6.000000
         2.2726897434752793E+009         4.7764328146976069E+000         7.6649692089567898E+000         5.9404499240629527E-001         5.7907355949282646E-003            7.615009            7.770241            7.883271            7.976491            7.917860            7.984384            8.062098            7.951091            8.044521            8.229939            8.273757            8.418828            8.433809            6.000000
         2.2727341194545383E+009         4.7718580483774318E+000         7.6695927424379473E+000         5.7112239347666982E-001         5.7907355949282646E-003            7.654309            7.808786            7.921245            8.014352            7.955927            8.022599            8.100471            7.995433            8.085758            8.268696            8.312661            8.458113            8.473457            6.000000
         2.2728026511426897E+009         4.7649077727355404E+000         7.6764467720870986E+000         5.3646726101592701E-001         5.7907355949282646E-003            7.719338            7.872877            7.984511            8.077524            8.019403            8.086303            8.164374            8.066561            8.153151            8.333057            8.377198            8.523111            8.538898            6.000000
         2.2728691339430194E+009         4.7584848825555168E+000         7.6825870721791309E+000         5.0463539998956308E-001         5.7907355949282646E-003            7.783976            7.936827            8.047718            8.140720            8.082879            8.149996            8.228217            8.135457            8.219458            8.397219            8.441477            8.587713            8.603809            6.000000
         2.2729180912842846E+009         4.7538565841889842E+000         7.6869146450103942E+000         4.8179463354360363E-001         5.7907355949282646E-003            7.832625            7.985061            8.095408            8.188446            8.130813            8.198092            8.276408            8.186540            8.269072            8.445589            8.489915            8.636335            8.652610            6.000000
         2.2730165878941140E+009         4.7448851309617153E+000         7.6950508296400386E+000         4.3777263573183212E-001         5.7907355949282646E-003            7.930017            8.081773            8.190989            8.284193            8.226999            8.294615            8.373099            8.287621            8.367947            8.542548            8.586972            8.733672            8.750220            6.000000
         2.2730671049944997E+009         4.7404260001941303E+000         7.6989876522641794E+000         4.1599928990780710E-001         5.7907355949282646E-003            7.979193            8.130637            8.239228            8.332561            8.275613            8.343409            8.421975            8.338346            8.417751            8.591537            8.636001            8.782818            8.799482            6.000000
         2.2731458059618311E+009         4.7337534190612134E+000         7.7047292805404339E+000         3.8356733691403461E-001         5.7907355949282646E-003            8.052591            8.203564            8.311100            8.404678            8.348146            8.416240            8.494935            8.414023            8.492083            8.664660            8.709180            8.856171            8.873006            6.000000
         2.2732371950065150E+009         4.7261805281017040E+000         7.7111091138499432E+000         3.4689593956274711E-001         5.7907355949282646E-003            8.134356            8.284716            8.390825            8.484764            8.428791            8.497269            8.576130            8.498730            8.575052            8.746065            8.790661            8.937874            8.954929            6.000000
         2.2733270996933041E+009         4.7190416232298462E+000         7.7169464926929674E+000         3.1250294105008969E-001         5.7907355949282646E-003            8.208187            8.357831            8.462305            8.556660            8.501322            8.570221            8.649269            8.576158            8.650353            8.819461            8.864148            9.011635            9.028959            6.000000
         2.2734144756043153E+009         4.7124162265204257E+000         7.7222022650773638E+000         2.8074558166748648E-001         5.7907355949282646E-003            8.272451            8.421246            8.523892            8.618701            8.564064            8.633418            8.712674            8.644889            8.716436            8.883186            8.927988            9.075815            9.093473            6.000000
         2.2734788824448366E+009         4.7076614648506441E+000         7.7258995649252196E+000         2.5802923502900899E-001         5.7907355949282646E-003            8.315374            8.463419            8.564535            8.659712            8.605654            8.675380            8.754810            8.691900            8.761024            8.925617            8.970524            9.118660            9.136624            6.000000
         2.2735804622248631E+009         4.7004120242572132E+000         7.7314261640414372E+000         2.2350487337461605E-001         5.7907355949282646E-003            8.374516            8.521139            8.619517            8.715326            8.662292            8.732670            8.812412            8.759056            8.823426            8.983795            9.028908            9.177652            9.196215            6.000000
         2.2736758147348585E+009         4.6939352402319923E+000         7.7362281153075276E+000         1.9279578586789578E-001         5.7907355949282646E-003            8.418844            8.564124            8.659916            8.756344            8.704243            8.775122            8.855093            8.810672            8.870710            9.026943            9.072219            9.221509            9.240602            6.000000
         2.2737804483179641E+009         4.6871169738313148E+000         7.7411606591521593E+000         1.6059017627892230E-001         5.7907355949282646E-003            8.455542            8.599873            8.693618            8.790594            8.739173            8.810131            8.890099            8.850904            8.908775            9.061966            9.107238            9.256763            9.276072            6.000000
         2.2739021843817649E+009         4.6794218750899725E+000         7.7466287165234604E+000         1.2434172378646102E-001         5.7907355949282646E-003            8.488091            8.631771            8.724085            8.821360            8.770374            8.841021            8.920784            8.883551            8.941155            9.092218            9.137334            9.286798            9.306039            6.000000
         2.2739755928213577E+009         4.6749762390787577E+000         7.7497080192615471E+000         1.0347987691765785E-001         5.7907355949282646E-003            8.504021            8.647451            8.739328            8.836571            8.785709            8.856054            8.935648            8.898285            8.956403            9.106685            9.151667            9.300985            9.320099            6.000000
         2.2741401707531357E+009         4.6654361532204298E+000         7.7561793112911488E+000         5.8848241275714905E-002         5.7907355949282646E-003            8.535482            8.678469            8.770138            8.866776            8.815992            8.885590            8.964804            8.925898            8.985655            9.134815            9.179487            9.328367            9.347153            6.000000
         2.2742269515099263E+009         4.6606379280414840E+000         7.7593569938693001E+000         3.6477657895117609E-002         5.7907355949282646E-003            8.551779            8.694496            8.786283            8.882370            8.831593            8.900855            8.979908            8.940412            9.000786            9.149406            9.193946            9.342603            9.361277            6.000000
         2.2743174731727195E+009         4.6557956198797505E+000         7.7625087608596282E+000         1.3956658172815044E-002         5.7907355949282646E-003            8.569858            8.712206            8.804127            8.899540            8.848799            8.917811            8.996744            8.957369            9.017884            9.165788            9.210236            9.358711            9.377359            6.000000
         2.2744945376048889E+009         4.6467319159348186E+000         7.7682862558412653E+000        -2.8075652742596262E-002         5.7907355949282646E-003            8.608305            8.749701            8.841908            8.935726            8.885139            8.953952            9.032769            8.995661            9.055018            9.201143            9.245546            9.393805            9.412743            6.000000
         2.2745966660776243E+009         4.6417360434259702E+000         7.7714032501113248E+000        -5.1176137130813988E-002         5.7907355949282646E-003            8.629664            8.770511            8.863141            8.955812            8.905268            8.974016            9.052782            9.017008            9.075496            9.220778            9.265189            9.413313            9.432566            6.000000
         2.2747480114132385E+009         4.6347019293527083E+000         7.7756832134511100E+000        -8.3592556875036222E-002         5.7907355949282646E-003            8.659680            8.799734            8.893137            8.984015            8.933499            9.002192            9.080872            9.046980            9.104095            9.248318            9.292765            9.440677            9.460480            6.000000
         2.2749062668626494E+009         4.6275916746988237E+000         7.7799560194064359E+000        -1.1630638155734987E-001         5.7907355949282646E-003            8.690263            8.829490            8.923708            9.012706            8.962223            9.030884            9.109447            9.077496            9.133114            9.276316            9.320822            9.468497            9.488895            6.000000
         2.2750145856984572E+009         4.6229531323091839E+000         7.7826840043378773E+000        -1.3758853611775845E-001         5.7907355949282646E-003            8.710327            8.848998            8.943684            9.031493            8.981047            9.049692            9.128161            9.097508            9.152126            9.294642            9.339190            9.486704            9.507461            6.000000
         2.2752561665332108E+009         4.6131561304457875E+000         7.7883301054636718E+000        -1.8242264484238013E-001         5.7907355949282646E-003            8.753285            8.890734            8.986027            9.071598            9.021316            9.089914            9.168119            9.140348            9.192894            9.333759            9.378389            9.525553            9.546848            6.000000
         2.2753828578930426E+009         4.6082855399051210E+000         7.7910670759078409E+000        -2.0464197751877350E-001         5.7907355949282646E-003            8.774983            8.911794            9.007115            9.091781            9.041637            9.110197            9.188238            9.161986            9.213567            9.353449            9.398108            9.545095            9.566480            6.000000
         2.2756113793603687E+009         4.5999400296085771E+000         7.7956871779268635E+000        -2.4264412084268833E-001         5.7907355949282646E-003            8.812910            8.948574            9.043407            9.126937            9.077143            9.145588            9.223299            9.199821            9.249923            9.387761            9.432440            9.579132            9.600260            6.000000
         2.2758052653756328E+009         4.5932175531856361E+000         7.7993033820932069E+000        -2.7315023079131817E-001         5.7907355949282646E-003            8.843653            8.978374            9.072385            9.155357            9.105927            9.174251            9.251655            9.230488            9.279562            9.415517            9.460195            9.606657            9.627089            6.000000
         2.2759559342442999E+009         4.5882365818561546E+000         7.8019385853138248E+000        -2.9570931939611811E-001         5.7907355949282646E-003            8.866538            9.000550            9.093763            9.176481            9.127356            9.195579            9.272735            9.253315            9.301690            9.436153            9.480825            9.627117            9.646791            6.000000
         2.2762259298622241E+009         4.5797969533607992E+000         7.8063339327116292E+000        -3.3386318088766798E-001         5.7907355949282646E-003            8.905744            9.038521            9.130079            9.212591            9.164042            9.232073            9.308778            9.292424            9.339680            9.471434            9.516085            9.662089            9.680145            6.000000
         2.2764430440303679E+009         4.5733285648533624E+000         7.8096067354712115E+000        -3.6300953775837852E-001         5.7907355949282646E-003            8.936237            9.068021            9.158115            9.240592            9.192530            9.260395            9.336735            9.322849            9.369255            9.498787            9.543407            9.689188            9.705843            6.000000
         2.2766060786399908E+009         4.5686876242652668E+000         7.8119156946238899E+000        -3.8388225932129544E-001         5.7907355949282646E-003            8.958466            9.089504            9.178471            9.260955            9.213262            9.281000            9.357069            9.345034            9.390812            9.518671            9.563264            9.708878            9.724506            6.000000
         2.2770066492298875E+009         4.5580522859481531E+000         7.8171003929706542E+000        -4.3160831106803704E-001         5.7907355949282646E-003            9.010855            9.140059            9.226286            9.308776            9.261986            9.329405            9.404835            9.397342            9.441552            9.565335            9.609837            9.755047            9.768492            6.000000
         2.2771962445853319E+009         4.5533158328534853E+000         7.8193554117629649E+000        -4.5280914229623159E-001         5.7907355949282646E-003            9.034945            9.163262            9.248236            9.330681            9.284313            9.351578            9.426719            9.421404            9.464830            9.586689            9.631136            9.776155            9.788796            6.000000
         2.2774907725509467E+009         4.5463252558565275E+000         7.8226069775033658E+000        -4.8402301610581605E-001         5.7907355949282646E-003            9.071466            9.198387            9.281514            9.363781            9.318061            9.385086            9.459795            9.457895            9.500035            9.618926            9.663279            9.807995            9.819768            6.000000
         2.2778706207571106E+009         4.5378915635724120E+000         7.8264707878664099E+000        -5.2162159570609723E-001         5.7907355949282646E-003            9.117530            9.242609            9.323492            9.405384            9.360483            9.427206            9.501394            9.504063            9.544374            9.659433            9.703643            9.847980            9.859299            6.000000
         2.2780963841410866E+009         4.5331561740094699E+000         7.8285895339326572E+000        -5.4268190007888095E-001         5.7907355949282646E-003            9.144380            9.268359            9.347909            9.429582            9.385169            9.451718            9.525620            9.531141            9.570278            9.683024            9.727138            9.871269            9.882559            6.000000
         2.2784485046279402E+009         4.5261772258796187E+000         7.8316493678871755E+000        -5.7365752663105962E-001         5.7907355949282646E-003            9.185055            9.307332            9.384828            9.466166            9.422508            9.488791            9.562273            9.572298            9.609562            9.718708            9.762664            9.906496            9.917975            6.000000
         2.2789030353574009E+009         4.5177782662379684E+000         7.8352646817729177E+000        -6.1086867918048626E-001         5.7907355949282646E-003            9.235501            9.355614            9.430521            9.511423            9.468723            9.534668            9.607635            9.623412            9.658290            9.762848            9.806587            9.950048            9.962040            6.000000
         2.2791741563546672E+009         4.5130672977382664E+000         7.8372485917048937E+000        -6.3169646316427386E-001         5.7907355949282646E-003            9.264324            9.383171            9.456585            9.537220            9.495076            9.560821            9.633491            9.652584            9.686102            9.787983            9.831593            9.974835            9.987206            6.000000
         2.2795990469454918E+009         4.5061328348094758E+000         7.8401198661375817E+000        -6.6230558938830497E-001         5.7907355949282646E-003            9.307258            9.424182            9.495356            9.575560            9.534256            9.599689            9.671902            9.695910            9.727447            9.825291            9.868697           10.011592           10.024586            6.000000
         2.2801488054595218E+009         4.4977968418177419E+000         7.8434990212147699E+000        -6.9902871652725118E-001         5.7907355949282646E-003            9.359359            9.473886            9.542331            9.621942            9.581675            9.646701            9.718325            9.748156            9.777424            9.870306            9.913457           10.055879           10.069635            6.000000
         2.2804783220065517E+009         4.4931251967306416E+000         7.8453562929670833E+000        -7.1957256868003783E-001         5.7907355949282646E-003            9.388629            9.501777            9.568686            9.647922            9.608245            9.673027            9.744295            9.777285            9.805371            9.895447            9.938449           10.080574           10.094722            6.000000
         2.2809974308215761E+009         4.4862626117635473E+000         7.8480483694542365E+000        -7.4971498511091283E-001         5.7907355949282646E-003            9.431560            9.542641            9.607303            9.685923            9.647121            9.711519            9.782229            9.819634            9.846149            9.932100            9.974882           10.116518           10.131139            6.000000
         2.2816896476955786E+009         4.4777876802695840E+000         7.8513243947086888E+000        -7.8689073643744634E-001         5.7907355949282646E-003            9.484152            9.592623            9.654550            9.732289            9.694574            9.758454            9.828401            9.870759            9.895671            9.976583           10.019093           10.160023           10.174970            6.000000
